"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4ZGDR4UB","conferencePaper","2015","Deshmukh, Amol; Jones, Aidan; Janarthanam, Srinivasan; Hastie, Helen; Ribeiro, Tiago; Aylett, Ruth; Paiva, Ana; Castellano, Ginevra; Ellen Foster, Mary; Corrigan, Lee J.; Papadopoulos, Fotios; Di Tullio, Eugenio; Sequeira, Pedro","An Empathic Robotic Tutor in a Map Application","Proceedings of the 2015 International Conference on Autonomous Agents and Multiagent Systems","978-1-4503-3413-6","","","","In this demonstration, we describe a scenario developed in the EMOTE project [2]. The overall goal of the EMOTE project is to develop an empathic robot tutor for 11-13 year old school students in an educational setting. The pedagogical domain we demonstrate here is to assist students in learning and testing their map-reading skills typically learned as part of the geography curriculum in schools. We demonstrate this scenario with a NAO robot interacting with the students whilst performing map-reading tasks in the form of a game on a touch-screen device.","2015","2021-05-19 12:52:10","2021-05-19 12:52:10","","1923–1924","","","","","","","AAMAS '15","","","","International Foundation for Autonomous Agents and Multiagent Systems","Richland, SC","","","","","","","","event-place: Istanbul, Turkey","","","","empathy; human-robot interaction; robotic tutors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P49Z2K6Q","conferencePaper","2019","Aubergé, Véronique","The Socio-Affective Robot: Aimed to Understand Human Links?","Proceedings of the 9th International on Audio/Visual Emotion Challenge and Workshop","978-1-4503-6913-8","","10.1145/3347320.3357687","https://doi.org/10.1145/3347320.3357687","Is the social robot a product of artificial intelligence or is it a perception product by our natural intelligence, revealing some crucial aspects of social and cultural human processing? Among the smart objects, the social robot cannot be distinguished by precise and well defined technical or morphological cues. Even though no serious and discriminative attributes can be given by any science knowledge – even the movement attribute, and the ""autonomous” cognitive attribute are not clearly defined – in order to understand how an object becomes, perceptively, a subject (social robot), it is a fact that the automatons and the talking artefacts are now named robot, which is particularly attractive for general public, for scientists and engineers. However, is it a socio-cultural desire or a technical need to add the augmentation of the social space to the ""augmented self” (self body and self environment abilities)?In this talk we will explore some social space perturbations in ecological conditions, such as elderly people suffering from isolation and interacting with a robot that can emit solely non-verbal speech primitives. Long term interactions were collected and analysed using the concepts of the Dynamic Affective Network for Social Entities (D.A.N.S.E.) theory. We will try to show that non-verbal speech primitives, organised in the D.A.N.S.E.'s ""glue” paradigm, permit to predict the relations with the robot perceived by elderly as oriented inside or outside dominance, but also to explore in particular an empathic dimension. Through a Living Lab method, evaluation of these hypotheses and building of an empathic socio-affective HRI were conducted together, within strong ethical constraints. In particular the development of frail robots for frail people will be proposed as possible ethical perspective.","2019","2021-05-19 12:52:10","2021-05-19 12:52:10","","1","","","","","","","AVEC '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Nice, France","","","","engagement; frail person; hri; living lab; social robot; socio-affective speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWWWX6R3","conferencePaper","2019","Charrier, Laurianne; Rieger, Alisa; Galdeano, Alexandre; Cordier, Amélie; Lefort, Mathieu; Hassas, Salima","The RoPE Scale: A Measure of How Empathic a Robot is Perceived","Proceedings of the 14th ACM/IEEE International Conference on Human-Robot Interaction","978-1-5386-8555-6","","","","To be accepted in our everyday life and to be valuable interaction partners, robots should be able to display emotional and empathic behaviors. That is why there has been a great focus on developing empathy in robots in recent years. However, there is no consensus on how to measure how much a robot is considered to be empathic. In this context, we decided to construct a questionnaire which specifically measures the perception of a robot's empathy in human-robot interaction (HRI). Therefore we conducted pretests to generate items. These were validated by experts and will be further validated in an experimental setting.","2019","2021-05-19 12:52:10","2021-05-19 12:52:10","","656–657","","","","","","","HRI '19","","","","IEEE Press","","","","","","","","","event-place: Daegu, Republic of Korea","","","","human-robot interaction; social robots; perceived empathy; psychometrics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ZJG3IWU","conferencePaper","2017","Xu, Anbang; Liu, Zhe; Guo, Yufan; Sinha, Vibha; Akkiraju, Rama","A New Chatbot for Customer Service on Social Media","Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems","978-1-4503-4655-9","","10.1145/3025453.3025496","https://doi.org/10.1145/3025453.3025496","Users are rapidly turning to social media to request and receive customer service; however, a majority of these requests were not addressed timely or even not addressed at all. To overcome the problem, we create a new conversational system to automatically generate responses for users requests on social media. Our system is integrated with state-of-the-art deep learning techniques and is trained by nearly 1M Twitter conversations between users and agents from over 60 brands. The evaluation reveals that over 40% of the requests are emotional, and the system is about as good as human agents in showing empathy to help users cope with emotional situations. Results also show our system outperforms information retrieval system based on both human judgments and an automatic evaluation metric.","2017","2021-05-19 12:52:10","2021-05-19 12:52:10","","3506–3510","","","","","","","CHI '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Denver, Colorado, USA","","","","social media; deep learning; chatbot; customer service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KXIZ5YRM","conferencePaper","2016","Fast, Ethan; Chen, Binbin; Bernstein, Michael S.","Empath: Understanding Topic Signals in Large-Scale Text","Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems","978-1-4503-3362-7","","10.1145/2858036.2858535","https://doi.org/10.1145/2858036.2858535","Human language is colored by a broad range of topics, but existing text analysis tools only focus on a small number of them. We present Empath, a tool that can generate and validate new lexical categories on demand from a small set of seed terms (like ""bleed"" and ""punch"" to generate the category violence). Empath draws connotations between words and phrases by deep learning a neural embedding across more than 1.8 billion words of modern fiction. Given a small set of seed words that characterize a category, Empath uses its neural embedding to discover new related terms, then validates the category with a crowd-powered filter. Empath also analyzes text across 200 built-in, pre-validated categories we have generated from common topics in our web dataset, like neglect, government, and social media. We show that Empath's data-driven, human validated categories are highly correlated (r=0.906) with similar categories in LIWC.","2016","2021-05-19 12:52:10","2021-05-19 12:52:10","","4647–4657","","","","","","","CHI '16","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: San Jose, California, USA","","","","NLP; fiction; social computing; computational social science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANNV7P8B","journalArticle","2017","Paiva, Ana; Leite, Iolanda; Boukricha, Hana; Wachsmuth, Ipke","Empathy in Virtual Agents and Robots: A Survey","ACM Trans. Interact. Intell. Syst.","","2160-6455","10.1145/2912150","https://doi.org/10.1145/2912150","This article surveys the area of computational empathy, analysing different ways by which artificial agents can simulate and trigger empathy in their interactions with humans. Empathic agents can be seen as agents that have the capacity to place themselves into the position of a user’s or another agent’s emotional situation and respond appropriately. We also survey artificial agents that, by their design and behaviour, can lead users to respond emotionally as if they were experiencing the agent’s situation. In the course of this survey, we present the research conducted to date on empathic agents in light of the principles and mechanisms of empathy found in humans. We end by discussing some of the main challenges that this exciting area will be facing in the future.","2017-09","2021-05-19 12:52:10","2021-05-19 12:52:10","","","","3","7","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","virtual agents; empathy; affective computing; human-computer interaction; human-robot interaction; social robots","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I879DM46","conferencePaper","2018","Roberts, Jasmine","Using Affective Computing for Proxemic Interactions in Mixed-Reality","Proceedings of the Symposium on Spatial User Interaction","978-1-4503-5708-1","","10.1145/3267782.3274692","https://doi.org/10.1145/3267782.3274692","Immersive technologies have been touted as empathetic mediums. This capability has yet to be fully explored through machine learning integration. Our demo seeks to explore proxemics in mixed-reality (MR) human-human interactions.The author developed a system, where spatial features can be manipulated in real time by identifying emotions corresponding to unique combinations of facial micro-expressions and tonal analysis. The Magic Leap One is used as the interactive interface, the first commercial spatial computing head mounted (virtual retinal) display (HUD).A novel spatial user interface visualization element is prototyped that leverages the affordances of mixed-reality by introducing both a spatial and affective component to interfaces.","2018","2021-05-19 12:52:10","2021-05-19 12:52:10","","176","","","","","","","SUI '18","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Berlin, Germany","","","","affective computing; augmented reality; mixed reality; Proxemics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5U8ML444","conferencePaper","2020","Sohrab, Fahad; Raitoharju, Jenni; Gabbouj, Moncef","Facial Expression Based Satisfaction Index for Empathic Buildings","Adjunct Proceedings of the 2020 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2020 ACM International Symposium on Wearable Computers","978-1-4503-8076-8","","10.1145/3410530.3414443","https://doi.org/10.1145/3410530.3414443","In this work, we examine the suitability of automatic facial expression recognition to be used for satisfaction analysis in an Empathic Building environment. We use machine learning based facial expression recognition on the working stations to integrate an online satisfaction index into Empathic Building platform. To analyze the suitability of facial expression recognition to reflect longer-term satisfaction, we examine the changes and trends in the happiness curves of our test users. We also correlate the happiness curve with temperature, humidity, and light intensity of the test users' local city (Tampere Finland). The results indicate that the proposed analysis indeed shows some trends that may be used for long-term satisfaction analysis in different kinds of intelligent buildings.","2020","2021-05-19 12:52:10","2021-05-19 12:52:10","","704–707","","","","","","","UbiComp-ISWC '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Virtual Event, Mexico","","","","machine learning; empathic building; facial expressions; satisfaction index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AU4CZQ6U","conferencePaper","2020","Heljakka, Katriina Irja; Ihamäki, Pirita Johanna; Lamminen, Anu Inkeri","Playing with the Opposite of Uncanny: Empathic Responses to Learning with a Companion-Technology Robot Dog vs. Real Dog","Extended Abstracts of the 2020 Annual Symposium on Computer-Human Interaction in Play","978-1-4503-7587-0","","10.1145/3383668.3419900","https://doi.org/10.1145/3383668.3419900","Social robots are becoming increasingly common in the contexts of education and healthcare. This paper reports on the findings of the first stage of an exploratory study conducted with (n=16) Finnish preschoolers aged 5-7 years. The multidisciplinary study intertwining the areas of early education pedagogics, smart toys and interactive technologies, employed both a commercial robot dog and a real dog to study the potential of these artificial and living entities to support and facilitate social-emotional learning (SEL) through a guided playful learning approach. We performed a research intervention including facilitation, observation and video- recordings of three play sessions organized in March-May 2020. The preliminary findings indicate how guided playing with the robot dog supported SEL through conversation about human relationships, while interaction with the real dog facilitated empathic responses through spontaneous reactions on the animal's behavior. The contribution of our research is an understanding of that a robotic dog more than a living dog may assist in simulating human interaction more than human- animal interaction and is in this way suitable to support playful learning of social-emotional competencies.","2020","2021-05-19 12:52:10","2021-05-19 12:52:10","","262–266","","","","","","","CHI PLAY '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Virtual Event, Canada","","","","emotional intelligence; human-computer interaction; child-robot interaction; human-animal interaction; playful learning; robot toys; social robotics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CX5G53QN","conferencePaper","2020","Chromik, Michael; Lachner, Florian; Butz, Andreas","ML for UX? - An Inventory and Predictions on the Use of Machine Learning Techniques for UX Research","Proceedings of the 11th Nordic Conference on Human-Computer Interaction: Shaping Experiences, Shaping Society","978-1-4503-7579-5","","10.1145/3419249.3420163","https://doi.org/10.1145/3419249.3420163","Machine learning (ML) techniques have successfully been applied to many complex domains. Yet, applying it to UX research (UXR) received little academic attention so far. To better understand how UX practitioners envision the synergies between empathy-focused UX work and data-driven ML techniques, we surveyed 49 practitioners experienced in UX, ML, or both and conducted 13 semi-structured interviews with UX experts. We derived an inventory of ML’s impact on current UXR activities and practitioners’ predictions about its potentials. We learned that ML methods may help to automate mundane tasks, complement decisions with data-driven insights, and enrich UXR with insights from users’ emotional worlds. Challenges may arise from a potential obligation to utilize data and a more restrictive access to user data. We embed our insights into recent academic work on ML for UXR and discuss automated UX evaluation as a promising use case for future research.","2020","2021-05-19 12:52:10","2021-05-19 12:52:10","","","","","","","","","NordiCHI '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Tallinn, Estonia","","","","machine learning; User experience research; UX research","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBVRBUUI","conferencePaper","2019","Zhou, Michelle X.","Getting Virtually Personal: Making Responsible and Empathetic ""Her"" for Everyone","Proceedings of the 24th International Conference on Intelligent User Interfaces","978-1-4503-6272-6","","10.1145/3301275.3308445","https://doi.org/10.1145/3301275.3308445","Have you watched the movie Her? Have you ever wondered or wished to have your own AI companion just like Samantha, who could understand you better than you know about yourself, and could tell you what you really are, whom your best partner may be, and which career path would be best for you? In this talk, I will present a computational framework for building responsible and empathetic Artificial Intelligent (AI) agents who can deeply understand their users as unique individuals and responsibly guide their behavior in both virtual and real world.Starting with a live demo of showing how an AI interviewer chats with a user to automatically derive his/her personality characteristics and provide personalized recommendations, I will highlight the technical advances of the framework in two aspects. First, I will present a computational, evidence-based approach to Big 5 personality inference, which enables an AI agent to deeply understand a user's unique characteristics by analyzing the user's chat text on the fly. Second, I will describe a topic-based conversation engine that couples deep learning with rules to support a natural conversation and rapid customization of a conversational agent.I will describe the initial applications of our AI agents in the real world, from talent selection to student teaming to user experience research. Finally, I will discuss the wider implications of our work on building hyper-personalized systems and their impact on our lives.","2019","2021-05-19 12:52:10","2021-05-19 12:52:10","","i","","","","","","","IUI '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Marina del Ray, California","","","","computational psychology; AI interviewer; chatbot; conversational agent; empathetic AI; hyper-personalization; personality inference; responsible AI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FK9Y5DKZ","conferencePaper","2017","Hieida, Chie; Nagai, Takayuki","A Model of Emotion for Empathic Communication","Proceedings of the Companion of the 2017 ACM/IEEE International Conference on Human-Robot Interaction","978-1-4503-4885-0","","10.1145/3029798.3038299","https://doi.org/10.1145/3029798.3038299","Most people believe that robots have no emotions, and nor do they need them. However, we strongly believe that having emotions is essential for robots to understand and sympathize with the feelings of people, thereby allowing them to be accepted into the human society. In this paper, we propose a model of emotion based on some neurological and psychological findings concerning empathic communication between humans and robots. Then, we examine a method for generating affect for given visual stimuli using a recurrent neural network as a first step.","2017","2021-05-19 12:52:10","2021-05-19 12:52:10","","133–134","","","","","","","HRI '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Vienna, Austria","","","","empathic human-robot interaction; model of emotion; recurrent-attention model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMVQ8MG4","conferencePaper","2020","Svoren, Henrik; Thambawita, Vajira; Halvorsen, Pål; Jakobsen, Petter; Garcia-Ceja, Enrique; Noori, Farzan Majeed; Hammer, Hugo L.; Lux, Mathias; Riegler, Michael Alexander; Hicks, Steven Alexander","Toadstool: A Dataset for Training Emotional Intelligent Machines Playing Super Mario Bros","Proceedings of the 11th ACM Multimedia Systems Conference","978-1-4503-6845-2","","10.1145/3339825.3394939","https://doi.org/10.1145/3339825.3394939","Games are often defined as engines of experience, and they are heavily relying on emotions, they arouse in players. In this paper, we present a dataset called Toadstool as well as a reproducible methodology to extend on the dataset. The dataset consists of video, sensor, and demographic data collected from ten participants playing Super Mario Bros, an iconic and famous video game. The sensor data is collected through an Empatica E4 wristband, which provides high-quality measurements and is graded as a medical device. In addition to the dataset and the methodology for data collection, we present a set of baseline experiments which show that we can use video game frames together with the facial expressions to predict the blood volume pulse of the person playing Super Mario Bros. With the dataset and the collection methodology we aim to contribute to research on emotionally aware machine learning algorithms, focusing on reinforcement learning and multimodal data fusion. We believe that the presented dataset can be interesting for a manifold of researchers to explore exciting new interdisciplinary questions.","2020","2021-05-19 12:52:10","2021-05-19 12:52:10","","309–314","","","","","","","MMSys '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Istanbul, Turkey","","","","machine learning; neural networks; emotional machines; multimedia datasets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FVLZ42QE","journalArticle","2020","McDonald, Nora; Pan, Shimei","Intersectional AI: A Study of How Information Science Students Think about Ethics and Their Impact","Proc. ACM Hum.-Comput. Interact.","","","10.1145/3415218","https://doi.org/10.1145/3415218","Recent literature has demonstrated the limited and, in some instances, waning role of ethical training in computing classes in the US. The capacity for artificial intelligence (AI) to be inequitable or harmful is well documented, yet it's an issue that continues to lack apparent urgency or effective mitigation. The question we raise in this paper is how to prepare future generations to recognize and grapple with the ethical concerns of a range of issues plaguing AI, particularly when they are combined with surveillance technologies in ways that have grave implications for social participation and restriction?from risk assessment and bail assignment in criminal justice, to public benefits distribution and access to housing and other critical resources that enable security and success within society. The US is a mecca of information and computer science (IS and CS) learning for Asian students whose experiences as minorities renders them familiar with, and vulnerable to, the societal bias that feeds AI bias. Our goal was to better understand how students who are being educated to design AI systems think about these issues, and in particular, their sensitivity to intersectional considerations that heighten risk for vulnerable groups. In this paper we report on findings from qualitative interviews with 20 graduate students, 11 from an AI class and 9 from a Data Mining class. We find that students are not predisposed to think deeply about the implications of AI design for the privacy and well-being of others unless explicitly encouraged to do so. When they do, their thinking is focused through the lens of personal identity and experience, but their reflections tend to center on bias, an intrinsic feature of design, rather than on fairness, an outcome that requires them to imagine the consequences of AI. While they are, in fact, equipped to think about fairness when prompted by discussion and by design exercises that explicitly invite consideration of intersectionality and structural inequalities, many need help to do this empathy 'work.' Notably, the students who more frequently reflect on intersectional problems related to bias and fairness are also more likely to consider the connection between model attributes and bias, and the interaction with context. Our findings suggest that experience with identity-based vulnerability promotes more analytically complex thinking about AI, lending further support to the argument that identity-related ethics should be integrated into IS and CS curriculums, rather than positioned as a stand-alone course.","2020-10","2021-05-19 12:52:11","2021-05-19 12:52:11","","","","CSCW2","4","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","artificial intelligence; ethics; algorithm bias; education; intersectionality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3V7S9YTF","conferencePaper","2017","Frueh, Christian; Sud, Avneesh; Kwatra, Vivek","Headset Removal for Virtual and Mixed Reality","ACM SIGGRAPH 2017 Talks","978-1-4503-5008-2","","10.1145/3084363.3085083","https://doi.org/10.1145/3084363.3085083","Virtual Reality (VR) has advanced significantly in recent years and allows users to explore novel environments (both real and imaginary), play games, and engage with media in a way that is unprecedentedly immersive. However, compared to physical reality, sharing these experiences is difficult because the user's virtual environment is not easily observable from the outside and the user's face is partly occluded by the VR headset. Mixed Reality (MR) is a medium that alleviates some of this disconnect by sharing the virtual context of a VR user in a flat video format that can be consumed by an audience to get a feel for the user's experience.Even though MR allows audiences to connect actions of the VR user with their virtual environment, empathizing with them is difficult because their face is hidden by the headset. We present a solution to address this problem by virtually removing the headset and revealing the face underneath it using a combination of 3D vision, machine learning and graphics techniques. We have integrated our headset removal approach with Mixed Reality, and demonstrate results on several VR games and experiences.","2017","2021-05-19 12:52:11","2021-05-19 12:52:11","","","","","","","","","SIGGRAPH '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Los Angeles, California","","","","virtual reality; mixed reality; facial synthesis; headset removal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UL2TSSUG","conferencePaper","2015","Zuckerman, Oren; Hoffman, Guy","Empathy Objects: Robotic Devices as Conversation Companions","Proceedings of the Ninth International Conference on Tangible, Embedded, and Embodied Interaction","978-1-4503-3305-4","","10.1145/2677199.2688805","https://doi.org/10.1145/2677199.2688805","We present the notion of Empathy Objects, ambient robotic devices accompanying human-human interaction. Empathy Objects respond to human behavior using physical gestures as nonverbal expressions of their ""emotional states"". The goal is to increase people's self-awareness to the emotional state of others, leading to behavior change. We demonstrate an Empathy Object prototype, Kip1, a conversation companion designed to promote non-aggressive conversation between people.","2015","2021-05-19 12:52:11","2021-05-19 12:52:11","","593–598","","","","","","","TEI '15","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Stanford, California, USA","","","","social robots; tangible interfaces; ambient devices; behavior change; companion devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQTYRXW6","conferencePaper","2015","Encinas, Enrique","Cyrafour: How Two Human Avatars Communicate With Each Other","Proceedings of the 33rd Annual ACM Conference Extended Abstracts on Human Factors in Computing Systems","978-1-4503-3146-3","","10.1145/2702613.2726962","https://doi.org/10.1145/2702613.2726962","Human avatars or physical surrogates are becoming increasingly present in leisure, artistic and business activities that seek to augment the sensory richness available to telepresent participants. While a number of studies have focused on how human avatars relate to other humans, little attention has been paid to the particularities of human avatar to human avatar interaction. This paper examines characteristic features of such interaction through Cyrafour, a playful embodied identity game in which two human avatars clone various conversations generated elsewhere. Such cloning, or speech shadowing, seems to allow for an empathic embodiment of the meaning transmitted and appears to create a frame for further discussion on the topics raised. This project contributes to the study of telepresence with new insights applicable to the design and research of human computer and human robot interfaces.","2015","2021-05-19 12:52:11","2021-05-19 12:52:11","","109–114","","","","","","","CHI EA '15","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Seoul, Republic of Korea","","","","embodied cognition; serious games; copresence; cyranoids; human avatars; personal surrogates; telepresence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUMRAHIN","conferencePaper","2020","Soleymani, Mohammad","Machine Understanding of Emotion and Sentiment","Companion Publication of the 2020 International Conference on Multimodal Interaction","978-1-4503-8002-7","","10.1145/3395035.3425321","https://doi.org/10.1145/3395035.3425321","Emotions are subjective experiences involving perceptual and con-textual factors [4]. There is no objective tool for precise measurement of emotions. However, we can anticipate an emotion's emergence through the knowledge of common responses to events in similar situations. We can also measure proxies of emotions by recognizing emotional expressions [3]. Studying emotional response to multimedia allows identifying expected emotions in users consuming the content. For example,abrupt loud voices are novel and unsettling which result in surprise and higher experience of arousal [2,6]. For a particular type of con-tent such as music, mid-level attributes such as rhythmic stability or melodiousness have strong association with expected emotions[1]. Given that such mid-level attributes are more related to the con-tent, their machine-perception is more straightforward. Moreover,their perception in combination with user models enables building person-specific emotion anticipation models.In addition to studying expected emotions, we can also observe users emotional reactions to understand emotion in multimedia.Typical methods of emotion recognition include recognizing emotions from facial or vocal expressions. Recognition of emotional expressions requires large amount of labeled data, expensive to produce. Hence, the most recent advances in machine-based emotion perception include methods that can leverage unlabeled data through self-supervised and semi-supervised learning [3, 5]. In this talk, I review the field and showcase methods for automatic modeling and recognition of emotions and sentiment indifferent contexts [3,8]. I show how we can identify underlying factors contributing to the construction of subjective experience of emotions [1,7]. Identification of these factors allows us to use them as mid-level attributes to build machine learning models for emotion and sentiment understanding. I also show how emotions and sentiment can be recognized from expressions with the goal of building empathetic autonomous agents [8].","2020","2021-05-19 12:52:11","2021-05-19 12:52:11","","206–207","","","","","","","ICMI '20 Companion","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Virtual Event, Netherlands","","","","machine learning; emotion; affective computing; sentiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJJNWXCU","conferencePaper","2020","Chen, Zhifa; Lu, Yichen; Nieminen, Mika P.; Lucero, Andrés","Creating a Chatbot for and with Migrants: Chatbot Personality Drives Co-Design Activities","Proceedings of the 2020 ACM Designing Interactive Systems Conference","978-1-4503-6974-9","","10.1145/3357236.3395495","https://doi.org/10.1145/3357236.3395495","Information portals are usually created to support the integration of migrants into a host country. However, the information-seeking process can be exhausting, cumbersome and even confusing for migrants as they must cope with time-consuming information overload while searching desired information from lists of documents. Chatbots are easy-to-use, natural, and intuitive, and thus could support information-seeking. There is a lack of research that engages and empowers migrants and other stakeholders as co-design participants in chatbot development. We explored how migrants can be empowered in designing a chatbot that supports their social integration. Using a co-design approach, we conducted a series of activities with migrants and other stakeholders (i.e., online questionnaires, empathy probes, surveys, and co-design workshops) to first understand their expectations regarding chatbots, and then co-design a personality-driven chatbot. We found that chatbot personality can drive co-designing a chatbot as design goals, design directions, and design criteria.","2020","2021-05-19 12:52:11","2021-05-19 12:52:11","","219–230","","","","","","","DIS '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Eindhoven, Netherlands","","","","chatbot; personality; avatar; co-design; conversation design; generative toolkit; migrants; probes; social integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2KIB5W2","journalArticle","2021","Mitchell, Elliot G.; Maimone, Rosa; Cassells, Andrea; Tobin, Jonathan N.; Davidson, Patricia; Smaldone, Arlene M.; Mamykina, Lena","Automated vs. Human Health Coaching: Exploring Participant and Practitioner Experiences","Proc. ACM Hum.-Comput. Interact.","","","10.1145/3449173","https://doi.org/10.1145/3449173","Health coaching can be an effective intervention to support self-management of chronic conditions like diabetes, but there are not enough coaching practitioners to reach the growing population in need of support. Conversational technology, like chatbots, presents an opportunity to extend health coaching support to broader and more diverse populations. However, some have suggested that the human element is essential to health coaching and cannot be replicated with technology. In this research, we examine automated health coaching using a theory-grounded, wizard-of-oz chatbot, in comparison with text-based virtual coaching from human practitioners who start with the same protocol as the chatbot but have the freedom to embellish and adjust as needed. We found that even a scripted chatbot can create a coach-like experience for participants. While human coaches displayed advantages expressing empathy and using probing questions to tailor their support, they also encountered tremendous barriers and frustrations adapting to text-based virtual coaching. The chatbot coach had advantages in being persistent, as well as more consistently giving choices and options to foster client autonomy. We discuss implications for the design of virtual health coaching interventions.","2021-04","2021-05-19 12:52:11","2021-05-19 12:52:11","","","","CSCW1","5","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","conversational agents; chatbots; self-management; health coaching; text messaging; type 2 diabetes; wizard-of-oz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
